,date,favorites,geo,hashtags,id,mentions,permalink,retweets,text,username
22,2019-12-18 23:28:54+00:00,22.0,,#MoralVictory,1207442645246722050,,https://twitter.com/OxfordPolice/status/1207442645246722050,0.0,Congrats Neal! It still wasn't no 49-10. #MoralVictory?pic.twitter.com/wIyoKRPkhZ,OxfordPolice
23,2019-12-18 22:36:12+00:00,0.0,,,1207429382249340928,,https://twitter.com/OxfordPolice/status/1207429382249340928,0.0,"16:29 Reported Accident at/near , , MOLLY BARR RD",OxfordPolice
24,2019-12-18 21:48:39+00:00,2.0,,,1207417418462769152,,https://twitter.com/OxfordPolice/status/1207417418462769152,0.0,pic.twitter.com/ccUKTrL2yb,OxfordPolice
25,2019-12-18 21:43:09+00:00,14.0,,#TeamSuperHen #VoteHenryhttps,1207416030412312576,@IamSuperHen,https://twitter.com/OxfordPolice/status/1207416030412312576,0.0,Absolutely! We definitely support @IamSuperHen #TeamSuperHen #VoteHenryhttps://twitter.com/mik_azy/status/1207415743454810112 …,OxfordPolice
26,2019-12-18 21:34:50+00:00,1.0,,,1207413938259935235,,https://twitter.com/OxfordPolice/status/1207413938259935235,0.0,pic.twitter.com/FP1DjlMW7z,OxfordPolice
27,2019-12-18 21:27:44+00:00,7.0,,,1207412151012536320,,https://twitter.com/OxfordPolice/status/1207412151012536320,4.0,"An hour left in the poll, if anybody would like to vote for your favorite PD account https://twitter.com/RebelNutt18/status/1207065771387555840 …",OxfordPolice
28,2019-12-18 19:49:10+00:00,1.0,,,1207387349065379843,,https://twitter.com/OxfordPolice/status/1207387349065379843,0.0,"13:37 Reported Accident at/near WALMART , 2530 , JACKSON AVE WEST",OxfordPolice
29,2019-12-18 19:34:27+00:00,5.0,,,1207383645578768397,@NealMcCready,https://twitter.com/OxfordPolice/status/1207383645578768397,1.0,"Even if we lose to @NealMcCready, we still helped Bailey save Christmas.https://twitter.com/OxfordPolice/status/1207373390530654208?s=20 …",OxfordPolice
30,2019-12-18 19:32:55+00:00,1.0,,,1207383256640962560,,https://twitter.com/OxfordPolice/status/1207383256640962560,0.0,Thank you!,OxfordPolice
31,2019-12-18 19:02:26+00:00,5.0,,,1207375588845129729,,https://twitter.com/OxfordPolice/status/1207375588845129729,0.0,Guess people will just have to watch the video to see if it was or was not you.,OxfordPolice
32,2019-12-18 18:59:31+00:00,4.0,,,1207374852631465986,,https://twitter.com/OxfordPolice/status/1207374852631465986,0.0,Hmm...pic.twitter.com/5FdQpzhDbd,OxfordPolice
33,2019-12-18 18:53:42+00:00,26.0,,#BaileySavedChristmashttps,1207373390530654208,@RobynTannehill @cityofoxford,https://twitter.com/OxfordPolice/status/1207373390530654208,10.0,"Bailey's gift got stolen from Santa's workshop! We needed his help to solve who stole Christmas Special thanks to @RobynTannehill, @cityofoxford, and Jo's Costume Shop! #BaileySavedChristmashttps://youtu.be/KQxSL6BAM3E",OxfordPolice
34,2019-12-18 17:19:09+00:00,0.0,,,1207349593853382656,,https://twitter.com/OxfordPolice/status/1207349593853382656,0.0,"11:09 Reported Accident at/near , , MS HWY 7 SOUTH",OxfordPolice
35,2019-12-18 16:51:08+00:00,0.0,,,1207342545526820864,,https://twitter.com/OxfordPolice/status/1207342545526820864,0.0,"10:43 Reported Accident at/near OXFORD WHEEL ESTATES , 913 , SOUTH 18TH STREET",OxfordPolice
36,2019-12-18 15:40:08+00:00,2.0,,,1207324674520158208,,https://twitter.com/OxfordPolice/status/1207324674520158208,0.0,"09:28 Reported Accident at/near OXFORD HIGH SCHOOL , 101 , CHARGER LOOP",OxfordPolice
37,2019-12-18 14:13:05+00:00,30.0,,,1207302767469092865,,https://twitter.com/OxfordPolice/status/1207302767469092865,0.0,"This rampage is getting out of control, we just have to be nearby to ensure you're okay.",OxfordPolice
38,2019-12-18 13:35:07+00:00,1.0,,,1207293212869697536,,https://twitter.com/OxfordPolice/status/1207293212869697536,0.0,"07:26 Reported Accident at/near , , US 278 WEST",OxfordPolice
39,2019-12-18 13:29:06+00:00,2.0,,,1207291701666156545,,https://twitter.com/OxfordPolice/status/1207291701666156545,0.0,"07:20 Reported Accident at/near , , US 278 EAST",OxfordPolice
40,2019-12-18 12:09:05+00:00,0.0,,,1207271564779180032,,https://twitter.com/OxfordPolice/status/1207271564779180032,1.0,"06:01 Reported Accident at/near , , STONE RD",OxfordPolice
41,2019-12-18 05:11:18+00:00,1.0,,,1207166426844409856,,https://twitter.com/OxfordPolice/status/1207166426844409856,0.0,"23:02 Reported Accident at/near , 281 , MS HWY 7 SOUTH",OxfordPolice
42,2019-12-18 01:28:17+00:00,1.0,,,1207110299486183433,,https://twitter.com/OxfordPolice/status/1207110299486183433,0.0,"19:18 Reported Accident at/near , , JACKSON AVE WEST",OxfordPolice
43,2019-12-18 00:28:16+00:00,3.0,,,1207095198108532736,,https://twitter.com/OxfordPolice/status/1207095198108532736,0.0,pic.twitter.com/MteguumypV,OxfordPolice
44,2019-12-18 00:27:46+00:00,0.0,,,1207095070144512001,,https://twitter.com/OxfordPolice/status/1207095070144512001,0.0,pic.twitter.com/yHP6xdCT9y,OxfordPolice
45,2019-12-18 00:08:02+00:00,16.0,,,1207090107154653184,,https://twitter.com/OxfordPolice/status/1207090107154653184,0.0,pic.twitter.com/elmvjaqpFE,OxfordPolice
46,2019-12-17 23:58:25+00:00,44.0,,#NotAFan,1207087687108349952,,https://twitter.com/OxfordPolice/status/1207087687108349952,0.0,Neal shouldn't even be in this bracket #NotAFan,OxfordPolice
47,2019-12-17 23:55:40+00:00,1.0,,,1207086994033139717,,https://twitter.com/OxfordPolice/status/1207086994033139717,0.0,pic.twitter.com/gIEhWalqEO,OxfordPolice
48,2019-12-17 23:50:43+00:00,67.0,,,1207085748966580230,,https://twitter.com/OxfordPolice/status/1207085748966580230,1.0,"Come on Neal, we found out you don't have that kind of access.pic.twitter.com/OwOxyxzkAa",OxfordPolice
49,2019-12-17 22:58:32+00:00,48.0,,,1207072616395235333,,https://twitter.com/OxfordPolice/status/1207072616395235333,1.0,Being bald isn't a crime.,OxfordPolice
50,2019-12-17 22:53:34+00:00,19.0,,,1207071366282989568,,https://twitter.com/OxfordPolice/status/1207071366282989568,0.0,pic.twitter.com/xj1GnRaVuN,OxfordPolice
51,2019-12-17 22:47:07+00:00,35.0,,,1207069740281323521,,https://twitter.com/OxfordPolice/status/1207069740281323521,0.0,Must've had shrimp cocktails with the committee.,OxfordPolice
52,2019-12-17 22:32:48+00:00,141.0,,,1207066137625792512,@NealMcCready,https://twitter.com/OxfordPolice/status/1207066137625792512,2.0,We're against @NealMcCready? It won't be no 49-10.pic.twitter.com/hTPuBlSU6W – at Oxford Police Department,OxfordPolice
53,2019-12-17 19:12:07+00:00,4.0,,,1207015636049825792,,https://twitter.com/OxfordPolice/status/1207015636049825792,1.0,"Reminder: Today starting at 5 PM, parking in front of City Hall will be blocked off for the pep rally https://twitter.com/cityofoxford/status/1205600143761952769 …pic.twitter.com/UFq6zX1mvq",OxfordPolice
54,2019-12-17 17:51:54+00:00,13.0,,,1206995450135535620,,https://twitter.com/OxfordPolice/status/1206995450135535620,11.0,If you have any further information please call OPD at 662-232-2400pic.twitter.com/O2Cmbsxgm3,OxfordPolice
55,2019-12-17 17:05:55+00:00,24.0,,,1206983875060273154,,https://twitter.com/OxfordPolice/status/1206983875060273154,1.0,Santa dropped by Bramlett to say hello! Nice of him to make time for us between checking his list. pic.twitter.com/PQvfjUgnm8,OxfordPolice
56,2019-12-17 16:16:13+00:00,1.0,,,1206971367750541312,,https://twitter.com/OxfordPolice/status/1206971367750541312,1.0,"Our crime report from Monday, December 16th:pic.twitter.com/xzkRSxMAM9",OxfordPolice
57,2019-12-17 15:01:11+00:00,0.0,,,1206952484364795909,,https://twitter.com/OxfordPolice/status/1206952484364795909,1.0,"08:50 Reported Accident at/near , , HIGHWAY 30",OxfordPolice
58,2019-12-17 14:34:10+00:00,0.0,,,1206945686085947392,,https://twitter.com/OxfordPolice/status/1206945686085947392,0.0,"08:26 Reported Accident at/near , , MS HWY 7 SOUTH",OxfordPolice
59,2019-12-17 13:11:09+00:00,2.0,,,1206924794014371840,,https://twitter.com/OxfordPolice/status/1206924794014371840,1.0,"07:02 Reported Accident at/near , , CR 178",OxfordPolice
60,2019-12-17 10:00:16+00:00,2.0,,,1206876757929943041,,https://twitter.com/OxfordPolice/status/1206876757929943041,0.0,"03:52 Reported Accident at/near , , US 278 WEST",OxfordPolice
61,2019-12-16 23:38:11+00:00,0.0,,,1206720206229426176,,https://twitter.com/OxfordPolice/status/1206720206229426176,0.0,"17:26 Reported Accident at/near FOUR CORNERS CHEVRON , 502 , SOUTH LAMAR BLVD",OxfordPolice
62,2019-12-16 22:27:10+00:00,0.0,,,1206702335294156800,,https://twitter.com/OxfordPolice/status/1206702335294156800,0.0,"16:20 Reported Accident at/near OXFORD IM SCHOOL , 501 , MARTIN LUTHER KING JR DR",OxfordPolice
63,2019-12-16 20:56:19+00:00,74.0,,,1206679469378936839,,https://twitter.com/OxfordPolice/status/1206679469378936839,39.0,Spotted tornado near the 7/9 splithttps://twitter.com/JakeThompsonOE/status/1206679334758559744 …,OxfordPolice
64,2019-12-16 20:24:09+00:00,0.0,,,1206671374816874499,,https://twitter.com/OxfordPolice/status/1206671374816874499,1.0,"14:16 Reported Accident at/near OXFORD UNIVERSITY UNITED METHODIST CHURCH , 424 , SOUTH 10TH ST",OxfordPolice
65,2019-12-16 18:48:59+00:00,22.0,,,1206647426658045953,,https://twitter.com/OxfordPolice/status/1206647426658045953,2.0,"Badges has been keeping up with the weather today. Make sure y'all are keeping up with it and staying safe, as well!pic.twitter.com/6aHYSkHUK8 – at Oxford Police Department",OxfordPolice
66,2019-12-16 17:30:07+00:00,0.0,,,1206627579098210304,,https://twitter.com/OxfordPolice/status/1206627579098210304,0.0,"11:19 Reported Accident at/near FIRST NATIONAL BANK , 2149 , SOUTH LAMAR BLVD",OxfordPolice
67,2019-12-16 17:23:22+00:00,0.0,,,1206625882040877062,,https://twitter.com/OxfordPolice/status/1206625882040877062,0.0,We’ll be more than happy to take a report for you. Call our non-emergency line at 662-232-2400 and we’ll send an officer to you.,OxfordPolice
68,2019-12-16 16:57:44+00:00,1.0,,,1206619428244410368,,https://twitter.com/OxfordPolice/status/1206619428244410368,0.0,"Our crime report from the weekend, December 13th - 15th:pic.twitter.com/En91qgczgW",OxfordPolice
69,2019-12-16 16:11:40+00:00,1.0,,,1206607838107312128,,https://twitter.com/OxfordPolice/status/1206607838107312128,0.0,pic.twitter.com/4uBFfZc5MF,OxfordPolice
70,2019-12-16 13:29:50+00:00,3.0,,,1206567107602927617,,https://twitter.com/OxfordPolice/status/1206567107602927617,2.0,(4/4) We will have further information and a booking photo after he is booked.,OxfordPolice
71,2019-12-16 13:29:49+00:00,3.0,,,1206567106684358656,,https://twitter.com/OxfordPolice/status/1206567106684358656,2.0,(3/4) The OPD Crisis Negotiators were able to talk Jacobs safely out of the house at 6:40 AM. He was taken into custody without further incident. Jacobs has been charged with domestic violence – aggravated assault and is currently awaiting a bond hearing.,OxfordPolice
72,2019-12-16 13:29:49+00:00,4.0,,,1206567105841246208,,https://twitter.com/OxfordPolice/status/1206567105841246208,2.0,"(2/4) Around 2:00 AM, the suspect, Jodie Jacobs (36 of Oxford, MS) was located at his residence at Countryview Village off of Anchorage Road. Officers set up around the house and began negotiating his safe surrender.",OxfordPolice
73,2019-12-16 13:29:49+00:00,12.0,,,1206567104855580673,,https://twitter.com/OxfordPolice/status/1206567104855580673,4.0,"(1/4) On Monday, December 16, 2019, at approximately 1:30 AM, officers with OPD responded to the ER at Baptist Memorial Hospital – North Mississippi for a person who had a non-life threatening gunshot wound.",OxfordPolice
74,2019-12-15 08:07:17+00:00,1.0,,,1206123550190505984,,https://twitter.com/OxfordPolice/status/1206123550190505984,0.0,"01:58 Reported Accident at/near ARCHIVE APARTMENTS , 1000 , ARCHIVE CIRCLE",OxfordPolice
75,2019-12-15 07:50:17+00:00,2.0,,,1206119270423379974,,https://twitter.com/OxfordPolice/status/1206119270423379974,0.0,"01:38 Reported Accident at/near ARCHIVE APARTMENTS , 1000 , ARCHIVE CIRCLE",OxfordPolice
76,2019-12-15 06:59:16+00:00,2.0,,,1206106433105907717,,https://twitter.com/OxfordPolice/status/1206106433105907717,1.0,"00:51 Reported Accident at/near ROOSTERS BLUES HOUSE , 114 , COURTHOUSE SQUARE",OxfordPolice
77,2019-12-15 00:12:05+00:00,2.0,,,1206003961637019648,,https://twitter.com/OxfordPolice/status/1206003961637019648,0.0,pic.twitter.com/AS7uCv2w7y,OxfordPolice
78,2019-12-14 23:48:13+00:00,2.0,,,1205997954823311361,,https://twitter.com/OxfordPolice/status/1205997954823311361,0.0,"17:40 Reported Accident at/near , , US 278 WEST",OxfordPolice
79,2019-12-14 17:44:10+00:00,3.0,,,1205906338494197767,,https://twitter.com/OxfordPolice/status/1205906338494197767,1.0,"11:36 Reported Accident at/near CAR WASH USA , 1898 , JACKSON AVE WEST",OxfordPolice
80,2019-12-14 17:06:09+00:00,1.0,,,1205896772285022209,,https://twitter.com/OxfordPolice/status/1205896772285022209,0.0,"10:59 Reported Accident at/near , , WEST OXFORD LP",OxfordPolice
81,2019-12-14 09:43:20+00:00,2.0,,,1205785334522564608,,https://twitter.com/OxfordPolice/status/1205785334522564608,1.0,"03:34 Reported Accident at/near , , MIMOSA DR",OxfordPolice
82,2019-12-14 06:16:19+00:00,4.0,,,1205733234518188033,,https://twitter.com/OxfordPolice/status/1205733234518188033,1.0,"00:09 Reported Accident at/near Federal Building , 911 , JACKSON AVE EAST",OxfordPolice
83,2019-12-13 23:46:15+00:00,0.0,,,1205635074110230528,,https://twitter.com/OxfordPolice/status/1205635074110230528,0.0,"17:34 Reported Accident at/near , , US 278 WEST",OxfordPolice
84,2019-12-13 23:45:15+00:00,2.0,,,1205634821269180416,,https://twitter.com/OxfordPolice/status/1205634821269180416,0.0,"17:35 Reported Accident at/near BANCORP SOUTH , 501 , HERITAGE DR",OxfordPolice
85,2019-12-13 23:28:15+00:00,1.0,,,1205630541451665408,,https://twitter.com/OxfordPolice/status/1205630541451665408,0.0,"17:15 Reported Accident at/near , , MS HWY 7 SOUTH",OxfordPolice
86,2019-12-13 22:12:09+00:00,0.0,,,1205611393258532864,,https://twitter.com/OxfordPolice/status/1205611393258532864,0.0,"16:02 Reported Accident at/near MUGSHOTS , 1400 , MERCHANTS DRIVE",OxfordPolice
87,2019-12-13 21:32:09+00:00,0.0,,,1205601324487921664,,https://twitter.com/OxfordPolice/status/1205601324487921664,0.0,"15:24 Reported Accident at/near , , US 278 WEST",OxfordPolice
88,2019-12-13 18:50:07+00:00,1.0,,,1205560548923969536,,https://twitter.com/OxfordPolice/status/1205560548923969536,0.0,"12:43 Reported Accident at/near DOUBLE QUICK AMOCO , 1401 , JACKSON AVE WEST",OxfordPolice
89,2019-12-13 17:36:06+00:00,0.0,,,1205541923018199040,,https://twitter.com/OxfordPolice/status/1205541923018199040,0.0,"11:23 Reported Accident at/near WALMART , 2530 , JACKSON AVE WEST",OxfordPolice
90,2019-12-13 15:31:05+00:00,0.0,,,1205510459736154112,,https://twitter.com/OxfordPolice/status/1205510459736154112,0.0,"09:19 Reported Accident at/near STARBUCKS , 1804 , JACKSON AVE WEST",OxfordPolice
91,2019-12-13 10:00:14+00:00,1.0,,,1205427198968127493,,https://twitter.com/OxfordPolice/status/1205427198968127493,0.0,"03:52 Reported Accident at/near RETREAT AT OXFORD , 2405 , ANDERSON RD",OxfordPolice
92,2019-12-13 09:30:14+00:00,1.0,,,1205419647253786624,,https://twitter.com/OxfordPolice/status/1205419647253786624,0.0,"03:23 Reported Accident at/near THE HUB , 108 , ANCHORAGE RD",OxfordPolice
93,2019-12-13 08:43:13+00:00,1.0,,,1205407816732807168,,https://twitter.com/OxfordPolice/status/1205407816732807168,0.0,"02:34 Reported Accident at/near , , US 278 EAST",OxfordPolice
94,2019-12-13 06:54:12+00:00,1.0,,,1205380381555380224,,https://twitter.com/OxfordPolice/status/1205380381555380224,0.0,"00:42 Reported Accident at/near , , SOUTH LAMAR BLVD",OxfordPolice
95,2019-12-13 01:22:09+00:00,0.0,,,1205296819200307200,,https://twitter.com/OxfordPolice/status/1205296819200307200,0.0,"19:11 Reported Accident at/near DOUBLE QUICK AMOCO , 1401 , JACKSON AVE WEST",OxfordPolice
96,2019-12-12 20:41:44+00:00,8.0,,,1205226249423069184,,https://twitter.com/OxfordPolice/status/1205226249423069184,0.0,ICYMI:https://twitter.com/OxfordPolice/status/1205139730070851584 …,OxfordPolice
97,2019-12-12 20:33:07+00:00,0.0,,,1205224080695320578,,https://twitter.com/OxfordPolice/status/1205224080695320578,0.0,"14:21 Reported Accident at/near CAR MART , 2612 , JACKSON AVE WEST",OxfordPolice
98,2019-12-12 19:54:06+00:00,1.0,,,1205214263264067587,,https://twitter.com/OxfordPolice/status/1205214263264067587,0.0,"13:47 Reported Accident at/near RAYNER EYE CLINIC , 1308 , BELK BLVD",OxfordPolice
99,2019-12-12 18:21:49+00:00,2.0,,,1205191038824013831,,https://twitter.com/OxfordPolice/status/1205191038824013831,0.0,It's now been cleared.https://twitter.com/OleMiss_Logo/status/1205188959141269504 …,OxfordPolice
100,2019-12-12 18:02:04+00:00,0.0,,,1205186069387452416,,https://twitter.com/OxfordPolice/status/1205186069387452416,0.0,"11:54 Reported Accident at/near FIRST BAPTIST CHURCH , 800 , VAN BUREN AVE",OxfordPolice
101,2019-12-12 16:33:51+00:00,65.0,,,1205163867824889856,,https://twitter.com/OxfordPolice/status/1205163867824889856,21.0,"Wreck on South Lamar, please avoid the area if possible.pic.twitter.com/50IvZIUGet",OxfordPolice
102,2019-12-12 16:15:03+00:00,0.0,,,1205159136511627268,,https://twitter.com/OxfordPolice/status/1205159136511627268,0.0,"10:03 Reported Accident at/near , , SOUTH LAMAR BLVD",OxfordPolice
103,2019-12-12 14:57:56+00:00,28.0,,#LockOutCrimepic,1205139730070851584,@OleMissRebels,https://twitter.com/OxfordPolice/status/1205139730070851584,10.0,Lock Out Crime! 80% of burglaries in Oxford come from unlocked property! All @OleMissRebels students keep these tips in mind while leaving for winter break. #LockOutCrimepic.twitter.com/gHmvGVxAux,OxfordPolice
104,2019-12-12 13:28:02+00:00,0.0,,,1205117103059148800,,https://twitter.com/OxfordPolice/status/1205117103059148800,0.0,"07:19 Reported Accident at/near LOST PIZZA COMPANY , 800 , COLLEGE HILL RD",OxfordPolice
105,2019-12-12 01:34:38+00:00,1.0,,,1204937571115110400,,https://twitter.com/OxfordPolice/status/1204937571115110400,0.0,pic.twitter.com/cOoeMEHGbs,OxfordPolice
106,2019-12-11 19:18:53+00:00,20.0,,,1204843011546460161,,https://twitter.com/OxfordPolice/status/1204843011546460161,0.0,https://twitter.com/OxfordPolice/status/1204842058852245508?s=20 …,OxfordPolice
107,2019-12-11 19:15:06+00:00,62.0,,,1204842058852245508,,https://twitter.com/OxfordPolice/status/1204842058852245508,3.0,UPDATE: Badges has been located and is safe. He's been trying to decorate the OPD Christmas tree! It's not going so well..pic.twitter.com/TjmhLvc6AQ,OxfordPolice
108,2019-12-11 18:44:07+00:00,1.0,,,1204834261485989888,,https://twitter.com/OxfordPolice/status/1204834261485989888,0.0,"12:34 Reported Accident at/near WENDY'S , 703 , SISK AVE",OxfordPolice
109,2019-12-11 15:43:15+00:00,1.0,,,1204788743984562177,,https://twitter.com/OxfordPolice/status/1204788743984562177,0.0,"Our crime report from Tuesday, December 10th:pic.twitter.com/a46ZzYiyDL",OxfordPolice
110,2019-12-11 14:25:29+00:00,25.0,,,1204769172972027905,,https://twitter.com/OxfordPolice/status/1204769172972027905,0.0,https://twitter.com/OxfordPolice/status/1204768154196566016?s=20 …,OxfordPolice
111,2019-12-11 14:21:26+00:00,33.0,,#WheresDavidDatunapic,1204768154196566016,,https://twitter.com/OxfordPolice/status/1204768154196566016,1.0,Badges wasn't on the wall this morning.... #WheresDavidDatunapic.twitter.com/I6na9MRhvW,OxfordPolice
112,2019-12-11 13:54:05+00:00,0.0,,,1204761271347888128,,https://twitter.com/OxfordPolice/status/1204761271347888128,0.0,"07:44 Reported Accident at/near BLUE SKY , 201 , THACKER ROAD",OxfordPolice
113,2019-12-11 13:49:36+00:00,221.0,,#RunningSanta #WeGetToLiveHerepic,1204760145064079360,,https://twitter.com/OxfordPolice/status/1204760145064079360,27.0,#RunningSanta is a great Oxford tradition. #WeGetToLiveHerepic.twitter.com/YPXEVWwYKU,OxfordPolice
114,2019-12-11 13:10:04+00:00,0.0,,,1204750193666772993,,https://twitter.com/OxfordPolice/status/1204750193666772993,0.0,"07:00 Reported Accident at/near , , US 278 EAST",OxfordPolice
115,2019-12-11 12:07:36+00:00,39.0,,,1204734474115780608,,https://twitter.com/OxfordPolice/status/1204734474115780608,7.0,"Officers are reporting that road conditions are dry in most areas. However, use caution when approaching bridges especially on bridges outside of the city limits.pic.twitter.com/8sNnP7DrqU",OxfordPolice
116,2019-12-11 01:21:09+00:00,0.0,,,1204571789331968003,,https://twitter.com/OxfordPolice/status/1204571789331968003,0.0,"19:13 Reported Accident at/near NOODLE BOWL , 1501 , JACKSON AVE WEST",OxfordPolice
117,2019-12-10 23:20:06+00:00,0.0,,,1204541326274023424,,https://twitter.com/OxfordPolice/status/1204541326274023424,0.0,"17:13 Reported Accident at/near , , JACKSON AVE WEST",OxfordPolice
118,2019-12-10 22:41:05+00:00,0.0,,,1204531509350273030,,https://twitter.com/OxfordPolice/status/1204531509350273030,0.0,"16:29 Reported Accident at/near OBY'S , 1931 , UNIVERSITY AVE",OxfordPolice
119,2019-12-10 22:39:18+00:00,23.0,,,1204531059485839360,,https://twitter.com/OxfordPolice/status/1204531059485839360,0.0,We promise we aren't letting David Datuna get anywhere near Badges.https://twitter.com/mik_azy/status/1204530528617148418 …,OxfordPolice
120,2019-12-10 22:35:05+00:00,0.0,,,1204529998092263428,,https://twitter.com/OxfordPolice/status/1204529998092263428,0.0,"16:27 Reported Accident at/near , , UNIVERSITY AVE",OxfordPolice
121,2019-12-10 22:21:15+00:00,2.0,,,1204526517981712384,,https://twitter.com/OxfordPolice/status/1204526517981712384,0.0,pic.twitter.com/IdwrQ0cmFZ,OxfordPolice
122,2019-12-10 22:15:48+00:00,26.0,,,1204525146960269312,,https://twitter.com/OxfordPolice/status/1204525146960269312,0.0,https://twitter.com/omw2innisfree/status/1204519129530748929 …pic.twitter.com/VUKpKZSGOb,OxfordPolice
123,2019-12-10 22:01:04+00:00,0.0,,,1204521439577202688,,https://twitter.com/OxfordPolice/status/1204521439577202688,0.0,"15:54 Reported Accident at/near OXFORD HIGH SCHOOL , 101 , CHARGER LOOP",OxfordPolice
124,2019-12-10 21:22:59+00:00,401.0,,,1204511856519471104,,https://twitter.com/OxfordPolice/status/1204511856519471104,20.0,Badges has really been getting into modern art lately...pic.twitter.com/O91DZQhLNm,OxfordPolice
